Data Item,Value Counts
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, (EXCL EASTER), WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, PINE, SCOTCH - SALES, MEASURED IN TREES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"CUT FLOWERS, LISIANTHUS, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, WHOLESALE - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AZALEA, FLORIST, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, HEMLOCK, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, RHODODENDRON, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, WHOLESALE, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, PREFINISHED PLANTS, LILY, EASTER - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"LETTUCE, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), HANGING BASKETS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
BERRY TOTALS - ACRES GROWN,1
"CUCUMBERS, UNDER PROTECTION - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, UNDER PROTECTION, GREENHOUSE, GLASS - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, HANGING BASKETS - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, SPIREA, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, AZALEA, WHOLESALE - SALES, MEASURED IN $",1
"CUT FLOWERS, LISIANTHUS, RETAIL - SALES, MEASURED IN STEMS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, LINERS, BEDDING & FLOWERING PLANTS, GERANIUM, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE - OPERATIONS WITH SALES",1
"ORNAMENTAL GRASSES, CONTAINERS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, FIR, DOUGLAS, RETAIL - SALES, MEASURED IN TREES",1
"EVERGREENS, CONIFEROUS, CONTAINERS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"CUT FLOWERS, DELPHINIUM (LARKSPUR), WHOLESALE - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, TISSUE CULTURED PLANTLETS, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, HYDRANGEA, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, WHOLESALE, OTHER OUTLETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"HORTICULTURE TOTALS, RETAIL, CONSUMER - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, LINERS, NURSERY, OTHER CLASSES, WHOLESALE - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, ANTHURIUM, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, HANGING BASKETS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, (EXCL EASTER), RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, PITTOSPORUM, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"PROPAGATIVE MATERIAL, CUTTINGS, RETAIL - NUMBER OF SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, RETAIL, FLATS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"DECIDUOUS SHRUBS, WEIGELA - OPERATIONS WITH SALES",1
"FRUIT & NUT PLANTS, DECIDUOUS, RETAIL - SALES, MEASURED IN PLANTS",1
"DECIDUOUS SHADE TREES, LOCUST, HONEY, WHOLESALE - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CYCLAMEN, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, POTS - SALES, MEASURED IN $",1
"SQUASH, SUMMER - ACRES HARVESTED",1
"FOLIAGE PLANTS, INDOOR USE, UNDER PROTECTION, GREENHOUSE, POTS - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, EPIPREMNUM - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"DECIDUOUS SHRUBS, BARBERRY, RETAIL - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, OTHER CLASSES, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, PINE, SCOTCH, RETAIL - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, HOLLY, RETAIL - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, RED, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AZALEA, FLORIST, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, BIRCH, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"GRASSES, BLUEGRASS, KENTUCKY, SEED - ACRES HARVESTED",1
"FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, VIBURNUM - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"EVERGREENS, BROADLEAF, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, OTHER, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, WHOLESALE, POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, SWEET GUM, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DUSTY MILLER, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, NORWAY, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, RETAIL, FLATS - SALES, MEASURED IN $",1
WHEAT - OPERATIONS WITH SALES,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, (EXCL EASTER), POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, TOMATOES, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, NORWAY, RETAIL - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, EASTER, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, RETAIL, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, CEDAR, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, LINDEN, RETAIL - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES, RETAIL - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, REDBUD - SALES, MEASURED IN PLANTS",1
"AQUATIC PLANTS, RETAIL - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, UNDER PROTECTION, SHADE STRUCTURES - SQ FT IN PRODUCTION",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, WHOLESALE, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, OTHER, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES, CRABAPPLE, WHOLESALE - SALES, MEASURED IN PLANTS",1
"FRUIT & NUT PLANTS, GRAPEVINES - SALES, MEASURED IN PLANTS",1
"EVERGREENS, BROADLEAF, COTONEASTER - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS - OPERATIONS WITH SALES",1
"STRAWBERRIES, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT",1
"PROPAGATIVE MATERIAL, TISSUE CULTURED PLANTLETS, BEDDING PLANTS, ANNUAL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, POINSETTIA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, CUTTINGS, GERANIUM, WHOLESALE - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, PIERIS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), RETAIL, FLATS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, PHALAENOPSIS, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, BOXWOOD, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA, POTS, GT 13 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, DENDROBIUM, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, WHOLESALE, OTHER MASS MARKETERS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"CUT CHRISTMAS TREES, FIR, DOUGLAS - ACRES IN PRODUCTION",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"PEAS, CHINESE (SUGAR & SNOW), FRESH MARKET - ACRES HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HYDRANGEA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, UNDER PROTECTION, GREENHOUSE - OPERATIONS WITH AREA IN PRODUCTION",1
"FRUIT & NUT PLANTS, OTHER SMALL PLANTS - SALES, MEASURED IN PLANTS",1
"PROPAGATIVE MATERIAL, LINERS, NURSERY, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AZALEA, FLORIST, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"FRUIT TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION",1
"EVERGREENS, BROADLEAF, MAGNOLIA, RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS - SALES, MEASURED IN POTS",1
"CUT FLOWERS, LILY, OTHER, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"STRAWBERRIES, UNDER PROTECTION - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, MAGNOLIA, WHOLESALE - SALES, MEASURED IN PLANTS",1
"CUT CHRISTMAS TREES, OTHER CLASSES, RETAIL - SALES, MEASURED IN TREES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"EVERGREENS, BROADLEAF, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"BERRIES, OTHER - OPERATIONS WITH AREA NOT HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, CUTTINGS, HERBACEOUS PERENNIAL, WHOLESALE - NUMBER OF SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"CUT FLOWERS, SUNFLOWER, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, LINDEN - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, CROTON, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"TREE NUTS, OTHER - OPERATIONS WITH AREA BEARING & NON-BEARING",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING, RETAIL - SALES, MEASURED IN $",1
